3638211_4672feef49,31,0
3638216_4ccd29a3c1,39,0
3638217_304b97ec83,23,0
3638218_fa51510e3d,35,0
3638259_99204e9940,482,0
3638282_8f39b3cd76,24,0
3638305_483dc40400,135,0
3638311_c52117c41d,24,0
3638317_ed1512f92a,112,0
3638337_eb763cf19f,30,0
3638377_202bb281a1,1587,0
3638379_08bd32cc4e,1870,0
3638381_be2269a650,45,0
3638382_110e2af9db,44,0
3638383_9e4fddb56e,31,0
3638398_53592fe64e,111,0
3638400_60d3239342,109,0
3638414_964b90ef02,13,0
3638415_33a8209bd6,15,0
3638425_44b9e87a46,28,0
3638430_53e35f82c4,17,0
3638469_e61a0a06c2,380,0
3638470_e0d5427ba5,477,0
3638501_b77b0351f1,270,0
3638502_6d88c42a49,346,0
3638531_0aac426be6,57,0
3638539_06d6b922a8,22,0
3638541_0dfd5065c0,193,0
3638552_63fadfc4cd,3,0
3637920_e3b497f26d,138,0
3637959_b03f9d96ac,4,0
3637960_1110d01202,2,0
3637961_acc40e0350,2,0
3637962_a0425bae80,2,0
3637964_fa3fda62d3,2,0
3637808_a25d3b4c57,38,0
3637840_0af3e5f734,1364,0
3637934_fe6f78a077,394,0
3637933_4373401d20,362,0
3637932_ece493ee57,281,0
3637927_aa5b3d442e,489,0
3637929_bb3e636daa,556,0
3637931_c08d82aff5,396,0
3636383_185626313f,73,0
3636386_2dcc433d6a,54,0
3636389_de904f5d0d,46,0
3636390_5199b3a9df,46,0
3636432_b5606b515d,46,0
3636435_b4dfc4ab5f,48,0
3636436_2ba98b8b12,54,0
3636439_8678d4b04e,62,0
3636440_c5c456e733,61,0
3636500_4cb0af14e1,3,0
3636510_b3d3b06b46,54,0
3636511_b7f1b6bfb0,60,0
3636512_1bf36d93af,61,0
3636550_90e89d026b,211,0
3636577_af0184d617,59,0
3636638_ab12066000,59,0
3636639_60d0695bbd,57,0
3636644_c08cd8da87,47,0
3636653_684e89a650,60,0
3636654_f555b6828e,58,0
3636702_ab1242b8c1,40,0
3636703_cb5707f868,59,0
3636718_6ebc087bce,17,0
3636799_1de0851112,53,0
3636810_cbd2c9ec27,3,0
3636879_d424c42355,42,0
3636912_1bcb296743,156,0
3636917_fe10853281,47,0
3636936_d57e422cf1,182,0
3636949_f62f72854d,36,0
3637012_fdc1315f30,446,0
3637051_64eed8c962,192,0
3637053_0334fdd0f6,17,0
3637064_06983f3c46,43,0
3637107_11e4e4e74c,200,0
3637100_c6373580b1,20,0
3637111_c99bcd79e8,90,0
3637154_7699f2df05,24,0
3637152_309fe9f6c5,14,0
3637151_ef5b72327d,41,0
3637174_3603a77501,160,0
3637198_4261ff4518,106,0
3592391_b8e10243f0,101,0
3588141_074beea1ae,1569,0
3571435_469ee3fe5c,20,0
3584502_dddf4b9570,42,0
3584898_363b4bc892,89,0
3570108_09c50fc99e,89,0
3556761_dcb82787e4,80,0
3588354_87e73155bc,921,0
3588174_de372b1a6d,1668,0
3588351_1e48d9919d,992,0
3636359_ab60681015,142,0
3635939_945a74a4e3,60,0
3635938_5f93d0c3dc,1370,0
3635933_a74048e71f,126,0
3635922_a009c06c13,195,0
3635930_76f2949873,125,0
3635944_7489c34f0d,234,0
3635945_c2aecba8de,207,0
3635961_0ad7ecd6eb,61,0
3636000_8878ea7cc6,125,0
3636011_94162aacfb,70,0
3636041_55556c26f9,24,0
3636061_2396c5562a,56,0
3636078_b3931a6a5e,80,0
3636135_c7bc76fd1a,45,0
3636137_3f21a6cc48,43,0
3636101_0d62f407c3,25,0
3636117_37f0b8c9f8,63,0
3636136_bd1b3474a2,45,0
3636138_5c6c9d712d,43,0
3636148_8cab767858,76,0
3636150_f58f989e86,50,0
3636163_fd3c51444e,82,0
3636164_bc2777e2b4,80,0
3636171_4228b3db5d,343,0
3636190_aab7aa0907,64,0
3636192_8daf8b04ab,317,0
3636209_54c18a4a79,30,0
3636303_8938f63ad2,145,0
3636284_14432406c6,150,0
3636292_28970fda29,69,0
3636315_42cfeae8cd,46,0
3636316_876a7f85d3,44,0
3636317_310a67d911,45,0
3636318_895b8895e3,46,0
3636320_011b5d1994,61,0
3636321_a093d8add1,62,0
3636322_ab922824ba,54,0
3636326_fa98e9f149,47,0
3634500_e49bd3958d,26,0
3634633_814106e625,200,0
3634713_6e6091c80c,50,0
3634714_8ec960d108,50,0
3634718_3a60d6a941,50,0
3634758_9458b939b8,50,0
3634755_ba9234d680,50,0
3634812_c8299e65e4,50,0
3634813_d58fe536d3,187,0
3634845_94ddab5843,29,0
3634854_05d95ff3f6,193,0
3634885_10c08b05f8,52,0
3634890_fe8027d51f,113,0
3634936_d39bb33864,315,0
3634945_5cd1eac468,122,0
3635025_cd9fb42b8b,27,0
3635023_aa46e9e333,52,0
3635090_f7318b277c,47,0
3635158_2bf1ce27a4,57,0
3635161_ae85c79108,44,0
3635201_30c972f597,17,0
3635402_8b80e1791f,51,0
3635482_f88fd1ca63,14,0
3635485_a1bcaa35b1,14,0
3635492_1f4b7c7b54,18,0
3635575_ea53195de2,25,0
3632878_38ddb08f4a,236,0
3632880_b6c1ba6fa2,130,0
3632926_8d56ef8f5d,20,0
3632939_8b47f04f62,7,0
3632976_186800ca7a,1419,0
3632974_e60c0200fd,1528,0
3632975_82bc3ddf8a,1635,0
3632982_e4d2a40a44,175,0
3632995_e78494a2c4,100,0
3633045_b00ee640c8,42,0
3633059_6ca25ee945,34,0
3633146_df152e724f,152,0
3633150_f7907974e1,185,0
3633157_c9ae983aad,27,0
3633392_261ed99f8d,84,0
3633423_7a1f93b5fb,138,0
3633494_a910f6d2b8,44,0
3633497_493aacee4d,32,0
3633607_3c18b2d903,34,0
3633608_7bf1ce76d8,22,0
3633613_3680a42b83,22,0
3633617_d42f47ffc2,45,0
3633618_9da9e9a380,126,0
3633619_936f020901,106,0
3633816_3603dd6f11,41,0
3633848_cbf09c57b0,45,0
3633853_80461932a4,68,0
3633875_4f3eff9403,672,0
3633886_96e6423136,188,0
3633890_f1df72797a,22,0
3633961_b47c5d73d3,44,0
3634004_9d86b03ae8,102,0
3634011_1ae5a0bca1,44,0
3634148_6ca4c07cc9,133,0
3634173_b56571e702,49,0
3634208_d4f864c12c,59,0
3634213_6e0a78c00e,22,0
3634226_e88291b703,39,0
3634227_1be7d495a4,45,0
3634228_76a4bc8b00,38,0
3634293_8687b6478b,31,0
3634301_dccd67b261,180,0
3634303_8989414a57,58,0
3632715_5267f6746d,4,0
3632735_e43258905b,27,0
3632743_00aa4ea9f9,13,0
3632756_05e467512f,41,0
3632784_3dd7e7eb1b,54,0
3632789_65e2b1d5bc,46,0
3632800_ac9a545297,47,0
3632804_20cc50b561,24,0
3631779_aeb086db3c,34,0
3631780_c20776359c,42,0
3631923_b1ce0a41d9,205,0
3631974_96f9483a31,26,0
3631993_3ca9fc1424,17,0
3632031_9d3d3dedd2,100,0
3632035_4d5264c1d5,4,0
3632032_24dfb12744,80,0
3632041_24b3655eba,19,0
3632040_040d6d17cb,15,0
3632051_ed649ffe76,23,0
3632050_ae319fdceb,26,0
3632127_3925c9e87c,58,0
3632167_8df6c90ef6,230,0
3632180_602f4a5ce0,7,0
3632193_239ff7ca41,96,0
3632223_3110339798,50,0
3632224_1527074f0c,212,0
3632225_578aa442b1,109,0
3632345_1a988fd1da,92,0
3632407_cba73179f5,44,0
3632432_1f22412ba8,22,0
3632462_15ee82851b,96,0
3632463_f0c7fbcc03,151,0
3632499_4154f578a2,25,0
3632510_8a7ea33f97,48,0
3632511_518853b460,47,0
3632540_34d5a069ab,204,0
3631108_b1773c245f,10,0
3631166_cd6b4ac54f,27,0
3631175_39775fe5e5,36,0
3631243_4896276524,54,0
3631245_0935d7315f,32,0
3631256_d00c45fc64,24,0
3631284_b994972590,16,0
3631301_8e12a7b920,28,0
3631318_631881ba7a,236,0
3631329_98bf9f6281,35,0
3631373_4eb953034f,14,0
3631375_70c94c2d5b,36,0
3631387_aef618cf7e,74,0
3631384_4f17ca6f0e,12,0
3631395_c61f2ec2d2,25,0
3631415_19ba6ba1f4,26,0
3631466_3704c14eb6,82,0
3631464_88c40ff2dd,88,0
3631431_41d0855d75,92,0
3631474_eb4cc64174,78,0
3631491_569de8566d,115,0
3631512_c4fdb436a5,37,0
3631509_1b65f6b716,20,0
3631553_d1a8724743,74,0
3631551_8e064192e7,35,0
3631558_be8b9e5e09,108,0
3631561_67ceee7834,76,0
3246982_6ada2051e0,54,0
3331927_4716c20ce6,50,0
3631087_295dc2b999,22,0
3631102_8cf17015ce,7,0
3629262_882e127335,6,0
3629334_28c419913f,62,0
3629343_cb487951cb,10,0
3629373_bfd892824a,35,0
3629369_6a9580ca91,233,0
3629378_13c934da23,36,0
3629390_527daf2f10,13,0
3629404_ddced2adb2,263,0
3629428_b77e474bc4,115,0
3629485_856d89cee3,36,0
3629536_8ade3b8fe9,20,0
3629548_524cd08632,31,0
3629556_37ac7ab513,20,0
3629569_4de5cd9db6,47,0
3629575_685a0448e3,160,0
3629584_23eafbf4be,27,0
3629600_4b65ef7947,78,0
3629650_bc8c2706c5,77,0
3629816_37a95b6e42,26,0
3629830_7ec33f5c4e,44,0
3629845_08c6b8352c,40,0
3629853_744b38c89c,47,0
3629873_8f880ad253,30,0
3629875_7e4af2311e,30,0
3629876_9040cb073a,111,0
3629877_0a28c58800,138,0
3629878_9f02397406,123,0
3629881_bd9fb33ea5,50,0
3629882_196fcfa524,459,0
3630101_835fd7df0e,23,0
3630109_514361c75d,80,0
3630113_8217ccf9b6,75,0
3630160_5ada60f7e7,184,0
3630193_2b791b5e1e,36,0
3630209_d8dfc57711,36,0
3630207_5b5dff4d20,46,0
3630309_0d9fb45ae3,82,0
3630345_0e154c651c,87,0
3630350_4bf867c3dd,80,0
3630385_7524ba962f,65,0
3630387_518db2d79c,50,0
3630394_785ac8f2f5,225,0
3630401_7ce8f6aded,41,0
3630530_7f13f9cf32,143,0
3630532_470c535d7d,144,0
3630574_8295bd4601,21,0
3630573_d0bff0e257,51,0
3630585_f4b4e0c709,28,0
3630593_0dc9a2b71f,54,0
3630602_2daa4c7981,21,0
3630616_fc48863ff0,17,0
3630670_dfb6533d7e,333,0
3630672_bc65ab26aa,201,0
3630697_108f056975,707,0
3630688_42e5cf5cf5,241,0
3630689_990aeda2b4,500,0
3630705_1c32cb3427,108,0
3630729_b0f68c50ef,62,0
3630730_23567bfb51,8,0
3630781_0dfc5a8e7c,13,0
3630773_65d21e0e4b,49,0
3630774_8bcbfa6703,109,0
3630780_6559bfe6fb,8,0
3630831_1e55ddd20c,50,0
3630838_5054ee50d9,62,0
3630840_50c1f061e5,121,0
3630842_a81f6d8c52,63,0
3630911_b5c8c1aa57,56,0
3630941_fd2772e9e8,42,0
3630967_7739fc1281,83,0
3631001_12d0fec557,22,0
3631003_7eb7374e30,31,0
3631045_ff7d9208a5,48,0
3631047_206a9ec74c,56,0
3631048_b1828a1cf8,39,0
3631051_960ac4823f,26,0
3631061_fa93e232a4,53,0
3631062_b9bbe7fb66,49,0
3631064_1c6135562c,16,0
3631070_e209da0312,65,0
3631071_a1cc35cd4d,73,0
3627023_d0fc14fe01,60,0
3627045_50d5aa37ab,16,0
3627210_07aa652d25,12,0
3627360_ee45a6cf3b,126,0
3627379_acc6a2e7aa,196,0
3627422_2e432496c0,157,0
3627458_397f17814c,218,0
3627515_08e0670607,54,0
3627513_1751c74819,55,0
3627527_84053962ed,50,0
3627539_ce589f0a65,25,0
3627729_d3cc4c1a3f,88,0
3627754_531e82b894,24,0
3627875_fa93fa2165,20,0
3627891_dd9dab8b97,27,0
3627934_0ef611ac4b,54,0
3628021_b81cbf832a,43,0
3628022_12a4daa9d1,8,0
3628146_2978b14078,63,0
3628224_e6c092e712,84,0
3628226_0404eb4374,70,0
3628229_b14c97d395,75,0
3628306_fcc6548036,26,0
3628382_9478219fc4,22,0
3628425_43cec92392,70,0
3628421_ab73e9cbc3,78,0
3628427_8e6fcd9b94,28,0
3628588_1bf05a2651,103,0
3628713_9b554a1eef,60,0
3628786_89da93754a,23,0
3628797_49f074a896,41,0
3628803_3a5d0f3199,142,0
3628845_3eba2e391a,189,0
3628860_5792d61bdb,170,0
3628876_ce1914cda7,31,0
3628990_a83b46a154,11,0
3628991_1e7db5ccda,22,0
3629001_568e67d8c2,50,0
3629005_fe1bab91d0,27,0
3629137_c5848724ec,20,0
3629144_295ab3e2cf,26,0
3629164_58bb33d25b,103,0
3629207_4e11f2cb0f,25,0
3629215_fc57f4bf50,17,0
3629221_816d12df9e,194,0
3629222_d611e75515,258,0
3629223_d66020974d,128,0
3628629_c916a98c9f,32,0
3628653_aca8ffecb7,19,0
3628671_7137d45417,17,0
3628174_990385d551,133,0
3628177_b06bbd68df,135,0
3628175_208ad07736,126,0
3627947_9cfb2228c8,29,0
3626265_498e2b8649,43,0
3626273_668ab10e06,491,0
3626326_3a4bdcc36b,37,0
3626325_3b0c5cc39f,29,0
3626322_1114003b4c,34,0
3626323_c46d2e606e,23,0
3626352_8cac8ffab2,38,0
3626369_09a33cc098,20,0
3626370_a4039896aa,46,0
3626378_a5e19314c8,17,0
3626411_65f55216d3,30,0
3626415_2e4b2d92cc,72,0
3626419_ee53990620,24,0
3626543_68942fb49b,476,0
3626542_c0f7e0c425,297,0
3626620_9fd6530cc0,39,0
3626678_827441f2c6,23,0
3626697_b9bf305d65,50,0
3626703_07fccb9825,186,0
3626707_cabac933b8,131,0
3626705_d5f1e46f8f,174,0
3626740_0c8b36e3e4,25,0
3626752_a402a5864e,65,0
3626779_214a994793,34,0
3626846_4635d87cb9,22,0
3626845_0a3c7d6f21,19,0
3626901_b1bc840849,26,0
3626902_1b89856b43,20,0
3626926_38e324aadb,112,0
3626940_b699fe343c,69,0
3626954_2e174e7292,10,0
3626979_291cc86a5e,92,0
3626975_bdf855d3a9,39,0
3626985_2a0a007d04,68,0
3626990_a5609e94ad,105,0
3626991_2e1deed8f3,178,0
3626110_a2dc9b7650,28,0
3626128_93bc208346,41,0
3626136_cdc42ec7ef,152,0
3626150_641521c63a,81,0
3626159_905631cba8,568,0
3626208_f31712e893,30,0
3626218_23b03359af,30,0
3626214_51eaa2dd40,41,0
3626209_581d7801dd,23,0
3626210_1382527b5c,30,0
3626211_4ecdb36d5c,50,0
3626213_296f90152b,43,0
3626264_57b50c6b69,39,0
3626263_367a89b6ed,48,0
3626266_8cd27f7922,41,0
3626267_cc2b4d542f,73,0
3625967_0b4c71a520,189,0
3625979_2f338e7535,188,0
3626033_47e9363bb1,52,0
3626058_2e06583ff4,28,0
3626059_f78ba13709,105,0
3626072_40dc353ede,898,0
3625206_997cd84f96,26,0
3625302_6106980e0a,51,0
3625334_0b66d89c32,29,0
3625355_5ba6bfebfc,5,0
3625360_202ba41895,88,0
3625359_367393f4ea,206,0
3625387_49b9b677fc,5,0
3625409_0627fa392e,22,0
3625461_c6a492bdb1,17,0
3625511_c2904c5744,24,0
3625633_c66e92da5e,73,0
3625713_57b7473ab7,69,0
3625721_005883892d,26,0
3625725_fc51f0ed68,8,0
3625808_ca5d76327c,13,0
3625823_3d168772f9,20,0
3625861_8367595166,157,0
3625908_0019499044,44,0
3625938_68dcf9852d,49,0
3623602_696d3a72c3,508,0
3623669_0a4dee496a,8,0
3623732_d4f59127f4,21,0
3623779_1fe10628a7,28,0
3623786_0905d37ab5,35,0
3623789_9bf90701ae,56,0
3623808_88e84b4bf0,48,0
3623883_83adc8fab8,47,0
3623885_8997c17ee6,44,0
3623886_572e65f655,48,0
3623911_3a4ccbea29,31,0
3623979_383433a92f,644,0
3624053_5d4df24e45,24,0
3624063_8dc40f88b8,136,0
3624176_7d4a65767d,112,0
3624245_347c0bff79,36,0
3624254_e3ebb36e92,35,0
3624263_186bc62502,32,0
3624379_fa90cdd671,88,0
3624380_c2a0ea63a8,88,0
3624384_7bd3a57783,88,0
3624387_76181b5940,88,0
3624419_05ec938c55,27,0
3624415_0725be644d,72,0
3624615_847b5137cd,43,0
3624644_88b7b99c96,38,0
3624654_275a0dcf89,17,0
3624704_35fe86ff85,24,0
3624708_933c3e7684,24,0
3624709_5f17eefb70,144,0
3624774_7b4c00e303,36,0
3625054_68f14fd56e,117,0
3625086_aa0cb061a0,123,0
3625096_66f09e9372,88,0
3625173_095d56be65,39,0
3625190_613ed55b0a,204,0
3625213_f288ff0670,22,0
3625225_f3e01788a1,22,0
3621880_f1cbb8a55d,28,0
3622165_748526e530,320,0
3622172_527ce7ea81,153,0
3622195_7059080828,127,0
3622194_fac9501124,101,0
3622197_6c8510bba0,34,0
3622243_5a763c6d0d,125,0
3622244_5ddebec5d5,32,0
3622242_1f031b2c56,176,0
3622241_8195369e4f,199,0
3622570_52fd9b6aaa,46,0
3622569_9e4f6cd305,73,0
3622566_412be24793,66,0
3622568_269dbca441,76,0
3622567_3c609a77d7,72,0
3622579_9a9f847a5d,567,0
3622581_2877b5a018,193,0
3622635_59d5ec6248,46,0
3622645_1d27990183,21,0
3622644_0abe589abe,35,0
3622642_88be5e5d40,87,0
3622636_e60115379f,50,0
3622697_c2d5d50b3f,18,0
3622762_f19881ce15,5,0
3622849_977ef2c925,29,0
3622871_96d6d489f4,31,0
3622917_7e5448cb5e,10,0
3622981_adc1e9f9b4,54,0
3622995_5d2163b731,1141,0
3622999_64dd8c94ee,27,0
3623063_d9aec55c4f,31,0
3623094_1a16204c74,163,0
3623101_0855c6906f,19,0
3623149_7a865d4ba8,200,0
3623150_a039549885,199,0
3623154_acaf5d6f4c,192,0
3623157_7bfd56c5f4,172,0
3623195_2864cb9fa5,69,0
3623199_d5797baee6,106,0
3623230_2457ddf8d5,71,0
3623277_5b4ed73b6f,5,0
3620160_f27caa1f19,31,0
3620201_177a830a01,70,0
3620244_d333340645,25,0
3620245_5264b0f5c7,35,0
3620246_2413d52649,10,0
3620250_e826b21e73,70,0
3620256_c5acc01226,395,0
3620342_0cb8beb1a3,34,0
3620461_ca577224fe,78,0
3620526_f016f284e6,37,0
3620522_ff3db4ff66,81,0
3620540_8d77be2bd1,26,0
3620592_c2f877bff5,77,0
3620593_2325b024fb,222,0
3620597_72090d6088,73,0
3620598_ad198ef3cf,90,0
3620600_6f7f9517e1,50,0
3620664_49266de416,91,0
3620661_5295d4f6cf,179,0
3620660_8d5d44371d,171,0
3620665_05bab1bb09,109,0
3620678_f390812adc,5,0
3620693_73a3dc971f,594,0
3620734_f76b521679,39,0
3620748_953b82b6ac,148,0
3620767_09080c896e,132,0
3620814_cf0239ad98,42,0
3620813_f2b39777de,44,0
3620848_6e13f83607,32,0
3620850_8ecdb3fcee,39,0
3620955_fb6735922d,72,0
3621027_dc5e2265bd,109,0
3621051_a0653353ee,165,0
3621052_e10797f8b3,273,0
3621054_1395a12edd,94,0
3621138_dccccc4f7e,34,0
3621146_b8f210c3d6,39,0
3621186_cd4699209f,48,0
3621307_21acac5753,40,0
3621317_61a00768c6,26,0
3621357_8e25f08d61,300,0
3621360_b1a6222be7,31,0
3621359_ec29fc97d0,82,0
3621362_758d3199a3,99,0
3621363_72374f2352,117,0
3621451_11cf51d9e0,49,0
3621461_d362dd7e04,92,0
3621460_910f22e4e6,92,0
3621469_d50366db41,27,0
3621491_f6a2b0dd40,205,0
3621503_42807a3ead,486,0
3621583_d502ade013,483,0
3621636_3402a7d1ab,46,0
3621638_0bfb109bd5,37,0
3621704_909053e962,44,0
3621706_9de069f2c4,199,0
3621708_a908862b72,199,0
3621768_bd4f30ed1c,20,0
3621762_9f084345b7,127,0
3621757_e20385e4b4,35,0
3620098_74b2e5effb,28,0
3620154_3bfd7c8839,46,0
3620166_545203c17d,10,0
3618759_af06403562,60,0
3618760_1df4cf7f90,129,0
3618846_cb9ee084d8,200,0
3618958_914ce7e826,26,0
3619013_89c6c702dc,72,0
3619023_d1484940b3,52,0
3619024_2606269a9d,56,0
3619088_57fc97fd20,250,0
3619115_f81d5165ad,69,0
3619352_cc795bd23c,27,0
3619354_b230dc2e23,16,0
3619427_09279cbc67,33,0
3619478_b84334e462,417,0
3619507_e17b62ac7a,70,0
3619670_f5168cc992,55,0
3619672_19c1869186,103,0
3619758_1853624873,55,0
3619763_49989137b5,65,0
3619787_49776707df,70,0
3619859_8a442feaae,8,0
3619903_a296369a9c,29,0
3619923_c3f5d4a11e,580,0
3619931_0baed7b1b7,207,0
3619940_be91fb637c,555,0
3619942_16cea74048,18,0
3619963_04ac204650,6,0
3620017_5ec39a52a8,24,0
3617245_034e2010bb,20,0
3617249_172f7d1cd1,47,0
3617251_8df10ea44e,44,0
3617292_517d337d82,22,0
3617356_75d4a5a4a2,113,0
3617372_c263cbb1cf,4,0
3617489_384f4c6f0b,5,0
3617540_13745361d6,111,0
3617624_4de3fd0c52,76,0
3617632_1d16b22549,94,0
3617630_a8509d994e,80,0
3617680_d292622d71,78,0
3617687_3b386e40ec,61,0
3617736_bae62071fa,143,0
3617737_d8d043bb29,143,0
3617750_5f7fdc39db,20,0
3617906_fde06aa746,4,0
3617913_c91b8f2004,149,0
3617976_b8877d3803,29,0
3617999_a1220ce3eb,159,0
3618201_62460c37ab,157,0
3618261_a90c3e1f34,28,0
3618320_2e5aedc109,58,0
3618373_2b54b1264e,56,0
3618375_401d97106a,27,0
3618374_cb5bbf5e73,49,0
3618376_9b1eef9cf1,36,0
3618377_944d7002fa,63,0
3618378_262a0d688d,62,0
3618379_6ee81fbffa,38,0
3618382_a61343e117,23,0
3618387_8d6ac51ff9,26,0
3618388_5ddb5eac82,46,0
3618389_9b7aa81388,48,0
3618454_42af5a14fc,313,0
3618484_ccff5fd112,92,0
3618514_793d23b684,80,0
3618518_86f3fc1af5,80,0
3618516_358fbab994,79,0
3618517_afb457cb64,80,0
3618528_8655b7fa32,27,0
3618548_60e0d38b4d,34,0
3618549_a3aa50f86c,43,0
3618600_cb7d3c5387,36,0
3618605_be96d9d859,25,0
3618619_68675b1732,27,0
3618660_240ee197ad,34,0
3618662_b060a471e5,4,0
3618690_4ea435a220,33,0
3618695_0aa002b91f,241,0
3616555_2abf1fb9c7,370,0
3616566_93285c13f2,13,0
3615152_8a1771f3f0,6,0
3615193_e801e915f1,48,0
3615188_2d6de0d715,39,0
3615251_487ebbc93b,51,0
3615256_6a83e5df04,25,0
3615261_db2fd5d599,6,0
3615292_7957874376,10,0
3615299_f46b371d8f,130,0
3615302_9c8701e4b4,233,0
3615312_1f07c6e7be,9,0
3615310_feb365b52a,9,0
3615317_249e8bf779,6,0
3615319_0329f2c96f,10,0
3615333_4ab92f3665,20,0
3615356_e2a4b155b1,62,0
3615367_8d13eaed33,24,0
3615378_8c49435b99,107,0
3615393_bfeea0d75b,25,0
3615400_3120a90daf,31,0
3615417_2e1ba71350,78,0
3615427_022d364250,87,0
3615488_cfc0d3d3b3,219,0
3615491_168f04ff11,40,0
3615492_a862719ef5,138,0
3615493_3999439fd9,40,0
3615504_f42ca3539d,261,0
3547881_4e872773d5,35,0
3615564_a8a3faa58b,244,0
3615571_5f2d64dc2e,28,0
3615591_845a04e194,57,0
3615683_eb95c26c5d,21,0
3615692_8d73545dc1,65,0
3615695_227768993d,61,0
3615701_ffcf84d30a,112,0
3615700_ee86d72279,122,0
3615709_5b187aa87d,4,0
3615733_44cbbb31e6,127,0
3615734_82a3449a57,156,0
3615735_85c481cbc7,145,0
3615737_a9bef57389,129,0
3615837_2fed70ecfd,47,0
3615817_d364fb8998,64,0
3615818_a84871d03e,17,0
3615819_b2bbe162d5,65,0
3615821_de0caf79c7,32,0
3615825_f01015f898,32,0
3615823_e166265804,32,0
3615830_f260e536e6,46,0
3615834_e8fd894a7e,61,0
3615886_672f48a59e,235,0
3615890_6969cec38f,55,0
3615888_87705774db,53,0
3615900_d994c74d78,50,0
3615901_11e927d253,92,0
3615904_368da5f1c5,52,0
3615906_80c65cae88,50,0
3615908_9dbbf05875,113,0
3615915_5d1e1a13bb,62,0
3615917_962fac8d61,112,0
3615934_a2ce267f8b,50,0
3615936_8b91b572e9,146,0
3616032_8da3959013,140,0
3616051_a315ee5f2e,87,0
3616084_82786364c9,56,0
3616086_cd2087afce,46,0
3616088_b76581e97b,50,0
3616089_5d1a5bc467,21,0
3616090_ec8664d305,36,0
3616136_3cdf94ca09,6,0
3616140_cf7b24c543,7,0
